filename,width,height,class,xmin,ymin,xmax,ymax
WIN_20241218_19_14_21_Pro-2-_jpg.rf.a28a18bb35b5f602d12b366b3d4352b5.jpg,640,640,yellow sample,242,320,330,502
WIN_20241218_19_14_21_Pro-2-_jpg.rf.a28a18bb35b5f602d12b366b3d4352b5.jpg,640,640,blue sample,325,235,409,396
WIN_20241217_18_53_00_Pro-2-_jpg.rf.a248393bb4c9fabbdccf3491a293cb8b.jpg,640,640,red sample,272,0,384,206
WIN_20241217_18_52_28_Pro_jpg.rf.a2d420573ed9bf6be24b63c3d06b60dd.jpg,640,640,yellow sample,413,233,609,441
WIN_20241218_19_12_15_Pro-2-_jpg.rf.a1931adea01b55de3026f913b5b3265e.jpg,640,640,blue sample,219,171,350,346
WIN_20241218_19_12_15_Pro-2-_jpg.rf.a1931adea01b55de3026f913b5b3265e.jpg,640,640,red sample,370,216,450,428
WIN_20241218_19_12_15_Pro-2-_jpg.rf.a1931adea01b55de3026f913b5b3265e.jpg,640,640,yellow sample,323,487,441,639
WIN_20241217_18_53_22_Pro-2-_jpg.rf.a2ceae53c99dfa17b74cf1d247fee25d.jpg,640,640,red sample,182,161,332,372
WIN_20241218_19_13_57_Pro-3-_jpg.rf.a17553e04170e32f5e05b4e54d28eaeb.jpg,640,640,red sample,249,48,361,219
WIN_20241218_19_13_57_Pro-3-_jpg.rf.a17553e04170e32f5e05b4e54d28eaeb.jpg,640,640,blue sample,166,140,283,271
WIN_20241218_19_13_57_Pro-3-_jpg.rf.a17553e04170e32f5e05b4e54d28eaeb.jpg,640,640,blue sample,168,264,289,413
WIN_20241218_19_13_57_Pro-3-_jpg.rf.a17553e04170e32f5e05b4e54d28eaeb.jpg,640,640,red sample,333,272,453,447
WIN_20241218_18_40_26_Pro-2-_jpg.rf.a2f7a33b39144d22cad2459ca0b7f130.jpg,640,640,blue sample,326,178,391,396
WIN_20241207_00_27_59_Pro_jpg.rf.a2f854a9b9f26df3d08bdc66d86d054e.jpg,640,640,blue sample,316,242,416,522

WIN_20241218_18_40_15_Pro-2-_jpg.rf.a282772bd0c025f79f9eca66c5b3f26b.jpg,640,640,blue sample,386,105,467,379
WIN_20241218_18_41_29_Pro_jpg.rf.9f48381dacec08d0f9908103fd148660.jpg,640,640,blue sample,269,248,436,446
WIN_20241217_18_53_10_Pro_jpg.rf.a2a00d788676c0ba3421df4948fa3d76.jpg,640,640,red sample,91,63,247,386
WIN_20241218_18_40_18_Pro-2-_jpg.rf.a0362c2c7ac6d72c8e715acc6fba53ef.jpg,640,640,blue sample,339,175,474,484
WIN_20241217_18_52_43_Pro-2-_jpg.rf.a3376e0cf9196940080aa1e9cf8ff822.jpg,640,640,red sample,312,366,415,515
WIN_20241217_18_36_51_Pro_jpg.rf.a3c4fa6694b1422ff08cc556771a183e.jpg,640,640,yellow sample,49,231,234,616
WIN_20241217_18_36_54_Pro_jpg.rf.a40722b9e4381de70a8e46baf77e2747.jpg,640,640,yellow sample,220,161,395,502
WIN_20241218_18_41_12_Pro_jpg.rf.a446b9249c35c62c3941a9e1f0e76d08.jpg,640,640,blue sample,298,223,412,359
WIN_20241218_19_15_38_Pro_jpg.rf.a3c876fef5bc7b3acd7a9ad3d79ad862.jpg,640,640,red sample,396,39,494,255
WIN_20241218_19_15_38_Pro_jpg.rf.a3c876fef5bc7b3acd7a9ad3d79ad862.jpg,640,640,yellow sample,167,27,291,282
WIN_20241218_19_15_38_Pro_jpg.rf.a3c876fef5bc7b3acd7a9ad3d79ad862.jpg,640,640,blue sample,235,109,369,344
WIN_20241218_19_15_38_Pro_jpg.rf.a3c876fef5bc7b3acd7a9ad3d79ad862.jpg,640,640,blue sample,119,426,288,616
WIN_20241218_19_15_38_Pro_jpg.rf.a3c876fef5bc7b3acd7a9ad3d79ad862.jpg,640,640,yellow sample,253,247,396,477
WIN_20241218_18_40_32_Pro_jpg.rf.a4eb4474739f7730f11b58788809a5ee.jpg,640,640,blue sample,312,328,406,599
WIN_20241218_19_15_41_Pro-2-_jpg.rf.a3dbfb77b3f56f7a1c8eaddf82a416e1.jpg,640,640,red sample,93,15,204,320
WIN_20241218_19_15_41_Pro-2-_jpg.rf.a3dbfb77b3f56f7a1c8eaddf82a416e1.jpg,640,640,blue sample,276,113,421,381
WIN_20241218_19_15_41_Pro-2-_jpg.rf.a3dbfb77b3f56f7a1c8eaddf82a416e1.jpg,640,640,yellow sample,232,284,400,563
WIN_20241218_19_15_41_Pro-2-_jpg.rf.a3dbfb77b3f56f7a1c8eaddf82a416e1.jpg,640,640,blue sample,354,476,535,640
WIN_20241218_19_15_41_Pro-2-_jpg.rf.a3dbfb77b3f56f7a1c8eaddf82a416e1.jpg,640,640,yellow sample,367,33,491,266
WIN_20241207_00_28_28_Pro_jpg.rf.a345784ad77bc1404610c60f71583839.jpg,640,640,blue sample,221,113,374,438
WIN_20241217_18_36_29_Pro_jpg.rf.a4e0b66ba6467a829963c693605397cf.jpg,640,640,yellow sample,266,254,412,506
WIN_20241217_18_35_49_Pro_jpg.rf.a56b045068beb7d1888f69263693bcbe.jpg,640,640,yellow sample,213,248,373,467

WIN_20241217_18_36_11_Pro-2-_jpg.rf.a5162bf634438763a43db8a79e9429ab.jpg,640,640,yellow sample,157,217,358,638
WIN_20241218_18_42_35_Pro_jpg.rf.a43916c4d44144dec3e8014b4393f962.jpg,640,640,blue sample,100,220,336,572
WIN_20241217_18_52_45_Pro_jpg.rf.a36b890949516be8b4af68e78609b8ce.jpg,640,640,red sample,247,145,341,262
WIN_20241206_23_58_12_Pro-2-_jpg.rf.a55b3d90d7d15cad3eb3ab652caa34d7.jpg,640,640,yellow sample,87,246,229,510
WIN_20241217_18_52_44_Pro_jpg.rf.a59fb1a17cacb3471bf37bff215efa2c.jpg,640,640,red sample,235,111,337,249
WIN_20241218_18_40_24_Pro_jpg.rf.a5617d36890aa692f14ab6994dee0078.jpg,640,640,blue sample,332,253,448,504
WIN_20241207_00_16_42_Pro_jpg.rf.a387567486226eddb505d0b5aac4b1e9.jpg,640,640,red sample,244,116,329,362
WIN_20241218_18_40_18_Pro-2-_jpg.rf.a5c2dba7ef8c8f8611ed6ea8e46a2757.jpg,640,640,blue sample,194,168,291,489
WIN_20241217_18_53_33_Pro_jpg.rf.a5a19b24abb3938fd870bf379ca0fd93.jpg,640,640,red sample,167,258,312,401
WIN_20241218_18_41_12_Pro-3-_jpg.rf.a614cd335642b29214f03af125d7fdda.jpg,640,640,blue sample,254,214,373,371
WIN_20241207_00_27_58_Pro-3-_jpg.rf.a658b6a584eab89a76e689b12e499b4c.jpg,640,640,blue sample,261,93,364,396
WIN_20241217_18_53_51_Pro-3-_jpg.rf.a478f0704f93beff82245b8415bb58cd.jpg,640,640,red sample,285,131,473,329
WIN_20241217_18_36_47_Pro-2-_jpg.rf.a645b4d503631e50d3ae6bda946ccc2d.jpg,640,640,yellow sample,157,64,321,366
WIN_20241218_18_41_25_Pro-3-_jpg.rf.a4efd4a0847bda1772b1c72e519d941a.jpg,640,640,blue sample,64,105,216,299
WIN_20241218_18_42_02_Pro_jpg.rf.a6a7dbb210ae57e1063ac815a5399a22.jpg,640,640,blue sample,0,114,160,480
WIN_20241217_18_35_58_Pro_jpg.rf.a453d524bbb26e7dd8a6fb325a6d36a4.jpg,640,640,yellow sample,68,239,268,640
WIN_20241218_18_41_16_Pro_jpg.rf.a5e4c75a1beeb040ece3231dee33a123.jpg,640,640,blue sample,254,334,393,560
WIN_20241207_00_27_54_Pro_jpg.rf.a44e3dbf4d82df2e958b85c0482c82ac.jpg,640,640,blue sample,191,107,356,416
WIN_20241218_19_15_32_Pro-2-_jpg.rf.a6cb90be5c882e294ed35afe618954b7.jpg,640,640,red sample,86,233,210,456
WIN_20241218_19_15_32_Pro-2-_jpg.rf.a6cb90be5c882e294ed35afe618954b7.jpg,640,640,blue sample,383,41,546,197
WIN_20241218_19_15_32_Pro-2-_jpg.rf.a6cb90be5c882e294ed35afe618954b7.jpg,640,640,blue sample,240,261,374,444
WIN_20241218_19_15_32_Pro-2-_jpg.rf.a6cb90be5c882e294ed35afe618954b7.jpg,640,640,yellow sample,296,326,416,532
WIN_20241218_19_15_32_Pro-2-_jpg.rf.a6cb90be5c882e294ed35afe618954b7.jpg,640,640,yellow sample,238,97,386,310
WIN_20241218_19_14_09_Pro-2-_jpg.rf.a3906bb22cda733b3f5fac0eaa591e25.jpg,640,640,blue sample,447,185,524,412
WIN_20241218_19_14_09_Pro-2-_jpg.rf.a3906bb22cda733b3f5fac0eaa591e25.jpg,640,640,blue sample,305,224,369,446
WIN_20241218_19_14_09_Pro-2-_jpg.rf.a3906bb22cda733b3f5fac0eaa591e25.jpg,640,640,red sample,170,242,233,470
WIN_20241218_19_12_20_Pro_jpg.rf.a6a8d8ce2a0a45a30546559dd6da051d.jpg,640,640,blue sample,255,456,368,598
WIN_20241218_19_12_20_Pro_jpg.rf.a6a8d8ce2a0a45a30546559dd6da051d.jpg,640,640,red sample,195,289,329,462
WIN_20241218_19_12_20_Pro_jpg.rf.a6a8d8ce2a0a45a30546559dd6da051d.jpg,640,640,yellow sample,377,147,488,387
WIN_20241217_18_36_13_Pro_jpg.rf.a3cf66d1b056cff80cb16a1cb1cd6875.jpg,640,640,yellow sample,269,213,480,580
WIN_20241206_23_58_13_Pro_jpg.rf.a737a52dac266ae6158bbb05232a43e5.jpg,640,640,yellow sample,118,152,220,430
WIN_20241207_00_28_29_Pro-2-_jpg.rf.a71ac529b3aeeb6496c4ebd2e1315ce3.jpg,640,640,blue sample,218,195,397,440
WIN_20241217_18_36_48_Pro-3-_jpg.rf.a7a0149286d8d1ce0916a4dbe7441bb7.jpg,640,640,yellow sample,196,68,349,378
WIN_20241218_19_13_58_Pro_jpg.rf.a61ccd8dd4de1856fbf524695fc11df7.jpg,640,640,red sample,256,55,365,236
WIN_20241218_19_13_58_Pro_jpg.rf.a61ccd8dd4de1856fbf524695fc11df7.jpg,640,640,red sample,192,295,306,476
WIN_20241218_19_13_58_Pro_jpg.rf.a61ccd8dd4de1856fbf524695fc11df7.jpg,640,640,blue sample,347,146,458,261
WIN_20241218_19_13_58_Pro_jpg.rf.a61ccd8dd4de1856fbf524695fc11df7.jpg,640,640,blue sample,353,255,472,417
WIN_20241217_18_53_45_Pro-2-_jpg.rf.a850fe9f6ab4cc4ea8350c9a5a3b814b.jpg,640,640,red sample,226,182,363,314
WIN_20241217_18_53_45_Pro-2-_jpg.rf.a369f23134de0f4710ab12dcbe13f7a1.jpg,640,640,red sample,261,176,401,321
WIN_20241207_00_28_19_Pro_jpg.rf.a87e2f921725809901747379c07507d3.jpg,640,640,blue sample,291,225,411,531
WIN_20241207_00_28_20_Pro_jpg.rf.a8b262c0a4101f457b5b83e78a2148ef.jpg,640,640,blue sample,393,304,547,625
WIN_20241218_18_42_04_Pro-3-_jpg.rf.a77e157d1aaba7db8be48e9e49206519.jpg,640,640,blue sample,327,341,486,601
WIN_20241207_00_16_20_Pro_jpg.rf.a87c26ee73ca9cdadcf9f25634ea38c1.jpg,640,640,red sample,193,276,317,573
WIN_20241218_18_41_10_Pro_jpg.rf.a87c43cc8aa197de4fe6359e62b7eede.jpg,640,640,blue sample,309,160,417,291
WIN_20241218_18_40_49_Pro-2-_jpg.rf.a8367e3b9e4f2916d6116c8c2c7dbd11.jpg,640,640,blue sample,285,168,370,438
WIN_20241218_19_12_26_Pro_jpg.rf.a7254625ddc089bd77e70224fe68b128.jpg,640,640,blue sample,207,386,306,489
WIN_20241218_19_12_26_Pro_jpg.rf.a7254625ddc089bd77e70224fe68b128.jpg,640,640,red sample,259,274,371,414
WIN_20241218_19_12_26_Pro_jpg.rf.a7254625ddc089bd77e70224fe68b128.jpg,640,640,yellow sample,138,156,224,347
WIN_20241218_18_40_55_Pro-2-_jpg.rf.a7a9ebcf17e2ad85dc924b8eb031e327.jpg,640,640,blue sample,204,500,354,640
WIN_20241218_19_14_11_Pro_jpg.rf.a91865b9a26ecd2fd4397f602e378a83.jpg,640,640,red sample,343,203,469,464
WIN_20241218_19_14_11_Pro_jpg.rf.a91865b9a26ecd2fd4397f602e378a83.jpg,640,640,blue sample,233,116,348,357
WIN_20241218_19_14_11_Pro_jpg.rf.a91865b9a26ecd2fd4397f602e378a83.jpg,640,640,blue sample,118,2,234,238
WIN_20241217_18_36_59_Pro_jpg.rf.a6edcd2d347f1ad479f6e85ea5afa2c3.jpg,640,640,yellow sample,107,69,266,345
WIN_20241218_18_40_46_Pro-3-_jpg.rf.a8b3a8a21b825554cceb10e465ebd35d.jpg,640,640,blue sample,210,173,306,445
WIN_20241218_19_13_56_Pro_jpg.rf.a9121c0e13922a93136678a6fe15bf88.jpg,640,640,blue sample,258,39,388,169
WIN_20241218_19_13_56_Pro_jpg.rf.a9121c0e13922a93136678a6fe15bf88.jpg,640,640,blue sample,260,133,404,333
WIN_20241218_19_13_56_Pro_jpg.rf.a9121c0e13922a93136678a6fe15bf88.jpg,640,640,red sample,351,0,473,153
WIN_20241218_19_13_56_Pro_jpg.rf.a9121c0e13922a93136678a6fe15bf88.jpg,640,640,red sample,451,156,605,370
WIN_20241218_18_41_13_Pro-2-_jpg.rf.a6aa7589839748821c7c67e5433312fe.jpg,640,640,blue sample,202,164,330,343
WIN_20241206_23_58_02_Pro_jpg.rf.a849ee8e98d92d21f338629ab0f58442.jpg,640,640,yellow sample,260,280,352,538
WIN_20241218_19_14_18_Pro_jpg.rf.a9638912ee0c85e98eeb02c77656c232.jpg,640,640,blue sample,330,362,423,551
WIN_20241218_19_14_18_Pro_jpg.rf.a9638912ee0c85e98eeb02c77656c232.jpg,640,640,red sample,219,376,316,592
WIN_20241218_19_14_18_Pro_jpg.rf.a9638912ee0c85e98eeb02c77656c232.jpg,640,640,yellow sample,265,234,399,382
WIN_20241218_19_14_18_Pro_jpg.rf.a9638912ee0c85e98eeb02c77656c232.jpg,640,640,blue sample,423,128,542,355
WIN_20241218_19_14_18_Pro_jpg.rf.a9638912ee0c85e98eeb02c77656c232.jpg,640,640,yellow sample,316,0,420,185
WIN_20241218_19_14_18_Pro_jpg.rf.a9638912ee0c85e98eeb02c77656c232.jpg,640,640,red sample,132,53,276,231
WIN_20241218_18_41_53_Pro-2-_jpg.rf.a9a46cc2e3db06182782849798018831.jpg,640,640,blue sample,404,147,508,423
WIN_20241218_18_42_04_Pro-3-_jpg.rf.a9d0000af561d2bf0f3d4100b08770bf.jpg,640,640,blue sample,319,34,473,296
WIN_20241218_19_14_42_Pro-2-_jpg.rf.a960e4e6ac8322611b5fe51f7326460e.jpg,640,640,blue sample,74,277,160,550
WIN_20241218_19_14_42_Pro-2-_jpg.rf.a960e4e6ac8322611b5fe51f7326460e.jpg,640,640,yellow sample,236,275,381,477
WIN_20241218_19_14_42_Pro-2-_jpg.rf.a960e4e6ac8322611b5fe51f7326460e.jpg,640,640,yellow sample,108,31,267,308
WIN_20241218_19_14_42_Pro-2-_jpg.rf.a960e4e6ac8322611b5fe51f7326460e.jpg,640,640,blue sample,270,472,335,640
WIN_20241218_18_41_58_Pro-2-_jpg.rf.a941692f8746412fed87dab3265b53fa.jpg,640,640,blue sample,300,132,401,424

WIN_20241218_19_14_49_Pro-2-_jpg.rf.aa283839e69aee5757a8b0a9b30f8846.jpg,640,640,blue sample,258,403,361,615
WIN_20241218_19_14_49_Pro-2-_jpg.rf.aa283839e69aee5757a8b0a9b30f8846.jpg,640,640,yellow sample,177,241,320,412
WIN_20241218_19_14_49_Pro-2-_jpg.rf.aa283839e69aee5757a8b0a9b30f8846.jpg,640,640,blue sample,372,188,496,440
WIN_20241217_18_52_38_Pro_jpg.rf.aa2dd3101ee94397f3f58a9d433a4e26.jpg,640,640,red sample,338,295,519,544
WIN_20241207_00_16_50_Pro_jpg.rf.aa546f55308662c3a15bb6b26a15eb54.jpg,640,640,red sample,270,180,363,411
WIN_20241217_18_53_46_Pro-2-_jpg.rf.a9cb0a9f055046115c3f96950b37781c.jpg,640,640,red sample,251,135,391,276
WIN_20241218_19_15_35_Pro-2-_jpg.rf.aa85135878c0b6ddc8991232feee2849.jpg,640,640,red sample,195,325,252,493
WIN_20241218_19_15_35_Pro-2-_jpg.rf.aa85135878c0b6ddc8991232feee2849.jpg,640,640,yellow sample,357,280,429,466
WIN_20241218_19_15_35_Pro-2-_jpg.rf.aa85135878c0b6ddc8991232feee2849.jpg,640,640,blue sample,312,6,435,188
WIN_20241218_19_15_35_Pro-2-_jpg.rf.aa85135878c0b6ddc8991232feee2849.jpg,640,640,blue sample,287,240,373,424
WIN_20241218_19_15_35_Pro-2-_jpg.rf.aa85135878c0b6ddc8991232feee2849.jpg,640,640,yellow sample,248,138,345,329
WIN_20241218_19_12_19_Pro_jpg.rf.aa1577c6682aa46f456556ab8f1967fe.jpg,640,640,blue sample,381,67,503,218
WIN_20241218_19_12_19_Pro_jpg.rf.aa1577c6682aa46f456556ab8f1967fe.jpg,640,640,red sample,274,99,367,314
WIN_20241218_19_12_19_Pro_jpg.rf.aa1577c6682aa46f456556ab8f1967fe.jpg,640,640,yellow sample,305,311,435,560

WIN_20241207_00_28_21_Pro-2-_jpg.rf.aa881d4ab6993e3fcfcd30d533aa2803.jpg,640,640,blue sample,293,227,392,529
WIN_20241207_00_16_23_Pro_jpg.rf.aaf4c4a75d2215314014be9fa8133540.jpg,640,640,red sample,216,279,337,561
WIN_20241206_23_58_03_Pro_jpg.rf.aa7ba0819706ed80b0704bcc7b18bb3d.jpg,640,640,yellow sample,298,132,399,409
WIN_20241218_18_42_20_Pro-3-_jpg.rf.aaf350f736a5dd4932b99d9664689dfe.jpg,640,640,blue sample,419,404,561,639
WIN_20241217_18_53_22_Pro-2-_jpg.rf.aac95ad07bc17953c2edbdec813b6d6c.jpg,640,640,red sample,286,161,441,346
WIN_20241217_18_35_56_Pro_jpg.rf.401593913f3810b0d51682841613c636.jpg,640,640,yellow sample,160,169,304,479
WIN_20241218_18_41_08_Pro-2-_jpg.rf.3fe0822d409f508209a682cd7ab88f33.jpg,640,640,blue sample,311,104,409,237
WIN_20241218_18_40_57_Pro-2-_jpg.rf.3faea1477a0d7939963fca7061492240.jpg,640,640,blue sample,140,249,312,423
WIN_20241217_18_53_29_Pro_jpg.rf.3fcb94aead7e779a068e656fa1fbc7a3.jpg,640,640,red sample,233,224,372,364
WIN_20241217_18_52_54_Pro-2-_jpg.rf.414e2504d7629777843d8893e45dbe8d.jpg,640,640,red sample,342,310,506,483
WIN_20241218_18_41_04_Pro_jpg.rf.4195987e263ba7c9874c89de2189af86.jpg,640,640,blue sample,355,72,529,248
WIN_20241207_00_16_50_Pro-2-_jpg.rf.41efc6d496bc5b3ca83cf64602a73195.jpg,640,640,red sample,235,172,341,405
WIN_20241217_18_36_12_Pro-2-_jpg.rf.40168b86b7512826eb727cca5fc06f77.jpg,640,640,yellow sample,151,82,318,484
WIN_20241217_18_36_39_Pro-2-_jpg.rf.418fc2088a3b4b219d49ad40c399bb20.jpg,640,640,yellow sample,197,213,373,440
WIN_20241207_00_28_23_Pro-2-_jpg.rf.4206bdc70e721b15b9eab375c9ad19a0.jpg,640,640,blue sample,341,272,518,448
WIN_20241218_19_13_52_Pro-2-_jpg.rf.403b519f28cb5a36a44fee6f1b0012e5.jpg,640,640,red sample,203,126,330,283
WIN_20241218_19_13_52_Pro-2-_jpg.rf.403b519f28cb5a36a44fee6f1b0012e5.jpg,640,640,red sample,103,359,253,565
WIN_20241218_19_13_52_Pro-2-_jpg.rf.403b519f28cb5a36a44fee6f1b0012e5.jpg,640,640,blue sample,286,232,399,376
WIN_20241218_19_13_52_Pro-2-_jpg.rf.403b519f28cb5a36a44fee6f1b0012e5.jpg,640,640,blue sample,282,376,401,527
WIN_20241217_18_36_26_Pro_jpg.rf.40470d8521b73c2c445c09050945ba8c.jpg,640,640,yellow sample,314,212,390,447
WIN_20241207_00_16_49_Pro_jpg.rf.422bebb437bdc84af175133c35812b1c.jpg,640,640,red sample,277,239,354,465
WIN_20241217_18_52_33_Pro_jpg.rf.406267d5cef9397a3a3dd2eaf7be2d3a.jpg,640,640,red sample,22,95,194,296
WIN_20241206_23_58_11_Pro_jpg.rf.4235d8a12198680854dbd806ddb8a785.jpg,640,640,yellow sample,92,128,217,436
WIN_20241218_18_42_27_Pro-2-_jpg.rf.42486f17a3c8f563622634692bc98ec9.jpg,640,640,blue sample,200,225,377,528
WIN_20241218_18_42_25_Pro_jpg.rf.404af547e55c9561e738a853f9887a23.jpg,640,640,blue sample,447,385,600,640
WIN_20241217_18_53_27_Pro-2-_jpg.rf.42b17dd866288fa97c1206bbeb48a0a7.jpg,640,640,red sample,60,266,208,461
WIN_20241217_18_36_09_Pro_jpg.rf.423519d2ee4d632e70d73ea6ee2f8b79.jpg,640,640,yellow sample,448,25,604,345
WIN_20241218_19_13_53_Pro_jpg.rf.4258f9601d7923e5f4d8022965b10837.jpg,640,640,red sample,282,91,414,249
WIN_20241218_19_13_53_Pro_jpg.rf.4258f9601d7923e5f4d8022965b10837.jpg,640,640,blue sample,216,197,338,354
WIN_20241218_19_13_53_Pro_jpg.rf.4258f9601d7923e5f4d8022965b10837.jpg,640,640,blue sample,231,357,357,499
WIN_20241218_19_13_53_Pro_jpg.rf.4258f9601d7923e5f4d8022965b10837.jpg,640,640,red sample,390,315,547,514
WIN_20241218_19_12_22_Pro-2-_jpg.rf.423ff71d9cce14e37a000b26311dc95c.jpg,640,640,blue sample,260,121,357,263
WIN_20241218_19_12_22_Pro-2-_jpg.rf.423ff71d9cce14e37a000b26311dc95c.jpg,640,640,red sample,284,267,400,394
WIN_20241218_19_12_22_Pro-2-_jpg.rf.423ff71d9cce14e37a000b26311dc95c.jpg,640,640,yellow sample,129,260,238,471
WIN_20241218_19_14_23_Pro-2-_jpg.rf.4366d07c7f318fd0efa4a35d5d7ed671.jpg,640,640,red sample,412,313,508,499
WIN_20241218_19_14_23_Pro-2-_jpg.rf.4366d07c7f318fd0efa4a35d5d7ed671.jpg,640,640,blue sample,176,371,290,574
WIN_20241218_19_14_23_Pro-2-_jpg.rf.4366d07c7f318fd0efa4a35d5d7ed671.jpg,640,640,blue sample,252,193,342,321
WIN_20241218_19_14_23_Pro-2-_jpg.rf.4366d07c7f318fd0efa4a35d5d7ed671.jpg,640,640,red sample,324,139,410,277
WIN_20241218_19_14_23_Pro-2-_jpg.rf.4366d07c7f318fd0efa4a35d5d7ed671.jpg,640,640,yellow sample,298,265,400,429
WIN_20241218_19_14_23_Pro-2-_jpg.rf.4366d07c7f318fd0efa4a35d5d7ed671.jpg,640,640,yellow sample,334,430,394,639
WIN_20241217_18_52_45_Pro-2-_jpg.rf.432c3539b77153b38849bb5a0dee61b8.jpg,640,640,red sample,305,393,397,512
WIN_20241218_18_41_17_Pro_jpg.rf.43110ea98c8afeb154d4676abd797c0e.jpg,640,640,blue sample,268,308,420,494
WIN_20241218_19_14_09_Pro_jpg.rf.42ca0c4311cfde2bc10c732a1805ce95.jpg,640,640,red sample,141,286,248,515
WIN_20241218_19_14_09_Pro_jpg.rf.42ca0c4311cfde2bc10c732a1805ce95.jpg,640,640,blue sample,274,233,368,459
WIN_20241218_19_14_09_Pro_jpg.rf.42ca0c4311cfde2bc10c732a1805ce95.jpg,640,640,blue sample,403,154,514,387
WIN_20241207_00_28_28_Pro-2-_jpg.rf.439f7ad70cf1005ba2f1f42fd8da6166.jpg,640,640,blue sample,131,317,326,622
WIN_20241206_23_58_11_Pro-2-_jpg.rf.43337959a3d27643be67136754c5eb8c.jpg,640,640,yellow sample,447,171,561,474
WIN_20241206_23_58_06_Pro-2-_jpg.rf.4314842fe962859c30fb274e8f12c13a.jpg,640,640,yellow sample,207,155,314,443
WIN_20241218_18_40_26_Pro_jpg.rf.43288128ca919cd32c4ef79d66d64ef9.jpg,640,640,blue sample,370,91,458,361

WIN_20241218_18_40_37_Pro_jpg.rf.406364274fbc2d4608ec8dc09da16833.jpg,640,640,blue sample,381,219,467,461
WIN_20241218_18_41_10_Pro_jpg.rf.43c49672f929bb504a5b68341591d502.jpg,640,640,blue sample,294,149,398,290
WIN_20241218_18_41_33_Pro-2-_jpg.rf.43ea5a79169c9985de066ea0546422fb.jpg,640,640,blue sample,327,275,418,535
WIN_20241218_18_41_58_Pro-2-_jpg.rf.43d5923beeea344ce2ab0ecfd0f0f703.jpg,640,640,blue sample,244,219,339,511
WIN_20241207_00_16_42_Pro_jpg.rf.4428e767027ec017c0d6af533cc40916.jpg,640,640,red sample,274,286,396,530
WIN_20241218_18_40_32_Pro-3-_jpg.rf.43b72d6c0700199a0319712730b1888b.jpg,640,640,blue sample,271,107,341,350
WIN_20241218_18_40_24_Pro-2-_jpg.rf.4461dcd224329cc8ac88356379fc78f6.jpg,640,640,blue sample,121,142,212,431
WIN_20241218_19_14_26_Pro-2-_jpg.rf.447ea37ea71a42a1e07e37b5e7e21a70.jpg,640,640,red sample,188,37,304,241
WIN_20241218_19_14_26_Pro-2-_jpg.rf.447ea37ea71a42a1e07e37b5e7e21a70.jpg,640,640,blue sample,268,173,372,351
WIN_20241218_19_14_26_Pro-2-_jpg.rf.447ea37ea71a42a1e07e37b5e7e21a70.jpg,640,640,yellow sample,211,280,323,449
WIN_20241218_19_14_26_Pro-2-_jpg.rf.447ea37ea71a42a1e07e37b5e7e21a70.jpg,640,640,red sample,88,356,212,564
WIN_20241218_19_14_26_Pro-2-_jpg.rf.447ea37ea71a42a1e07e37b5e7e21a70.jpg,640,640,yellow sample,230,484,289,639
WIN_20241218_19_14_26_Pro-2-_jpg.rf.447ea37ea71a42a1e07e37b5e7e21a70.jpg,640,640,blue sample,308,404,403,575
WIN_20241217_18_53_23_Pro-2-_jpg.rf.4411a903377c4c77637ab083f8bb1ff3.jpg,640,640,red sample,213,192,393,451
WIN_20241217_18_36_14_Pro_jpg.rf.44de7cc5b93d1919ee6899365c111f7f.jpg,640,640,yellow sample,262,182,477,552
WIN_20241217_18_53_18_Pro_jpg.rf.40643b85f6d2a743a10533e651942e03.jpg,640,640,red sample,363,126,480,348
WIN_20241206_23_58_28_Pro-2-_jpg.rf.448862ae801714461e152257887c28c2.jpg,640,640,yellow sample,289,108,414,456
WIN_20241207_00_16_52_Pro_jpg.rf.45012893a2eed17f2758bf09218d0a1c.jpg,640,640,red sample,229,118,338,342
WIN_20241217_18_53_06_Pro-2-_jpg.rf.4525d3435dc929c087f333172d610bc3.jpg,640,640,red sample,392,436,456,640
WIN_20241218_18_42_14_Pro-2-_jpg.rf.4651cd4ca017f598ac016d1d61ccf06e.jpg,640,640,blue sample,389,161,547,393

WIN_20241217_18_36_21_Pro-3-_jpg.rf.44e56974f23018944faf1c47b5d1b822.jpg,640,640,yellow sample,266,182,447,538
WIN_20241218_18_42_11_Pro_jpg.rf.454ed00428ec08b76008660ccbe1df1a.jpg,640,640,blue sample,445,0,633,336
WIN_20241218_18_42_18_Pro_jpg.rf.40719c3ab3f74b0ddb0dfee338a7abff.jpg,640,640,blue sample,448,159,629,445
WIN_20241217_18_37_00_Pro_jpg.rf.44e9e648afdd20c9dc757059f81bb2c0.jpg,640,640,yellow sample,314,103,471,393
WIN_20241217_18_53_27_Pro-2-_jpg.rf.45e04f8d2663b61ff8efe379d76ba2d0.jpg,640,640,red sample,62,159,213,361
WIN_20241217_18_52_40_Pro_jpg.rf.469c80e1a3f755065fabb3522589cf1b.jpg,640,640,red sample,145,305,314,516
WIN_20241217_18_53_06_Pro-2-_jpg.rf.45cd3d62244e5a4895233c327d9070f2.jpg,640,640,red sample,96,33,202,246
WIN_20241218_19_14_10_Pro_jpg.rf.46b27782a94e7b6a7dec5fd03dcb15e6.jpg,640,640,red sample,429,284,542,539
